player_id,player_name,yellow_card,second_yellow_card,red_card,total_yellow,total_red,mins_played,position_mapped,redsize
3143,juan sebastián verón,4,0,0,4,0,4288,midfielder,1
31434,carlos salcido,3,0,0,3,0,1902,defender,1
314353,trent alexander-arnold,12,0,0,12,0,9604,defender,1
314366,kyle edwards,0,0,0,0,0,114,midfielder,1
3144,robbie keane,18,0,2,18,2,24444,attacker,3
3145,clinton morrison,11,0,0,11,0,5112,attacker,1
3146,shay given,19,0,0,19,0,40210,goalkeeper,1
314678,brahim díaz,0,0,0,0,0,49,midfielder,1
314875,jarrod bowen,0,0,0,0,0,3131,attacker,1
314959,obbi oulare,0,0,0,0,0,5,attacker,1
3150,ed de goey,3,0,0,3,0,10980,goalkeeper,1
3151,carlo cudicini,1,0,0,1,0,14289,goalkeeper,1
315131,timothy fosu-mensah,8,0,0,8,0,2950,defender,1
31514,markus suttner,0,0,0,0,0,1177,defender,1
315185,jake hesketh,1,0,0,1,0,52,midfielder,1
3152,albert ferrer,15,0,0,15,0,6176,defender,1
3153,celestine babayaro,34,0,2,34,2,14445,defender,3
31535,nick proschwitz,0,0,0,0,0,23,attacker,1
3154,marcel desailly,27,1,0,28,1,13766,defender,2
3155,winston bogarde,0,0,0,0,0,317,defender,1
31552,scott sinclair,1,0,0,1,0,6125,attacker,1
31553,danny fox,6,0,1,6,1,2623,defender,2
3156,william gallas,39,0,1,39,1,27450,defender,2
3157,graeme le saux,51,1,1,52,2,27046,defender,3
315779,christian pulisic,2,0,0,2,0,2802,attacker,1
31579,adam johnson,18,0,0,18,0,15068,attacker,1
3158,mario melchiot,23,0,1,23,1,23732,defender,2
315969,scott mctominay,7,0,0,7,0,4962,midfielder,1
3160,john terry,68,3,3,71,6,41971,defender,7
316125,ben chilwell,13,1,0,14,1,9921,defender,2
3162,joe keenan,0,0,0,0,0,15,defender,1
316264,martin ødegaard,0,0,0,0,0,474,midfielder,1
3163,frank lampard,59,1,2,60,3,48909,midfielder,4
3164,mario stanic,13,0,0,13,0,3213,attacker,1
31642,geoff cameron,19,0,1,19,1,13567,midfielder,2
31645,anderson,7,0,0,7,0,6162,midfielder,1
316551,jake clarke-salter,0,0,0,0,0,16,defender,1
3166,emmanuel petit,22,2,1,24,3,11545,midfielder,4
3167,gabriele ambrosetti,0,0,0,0,0,737,midfielder,1
3171,jody morris,20,0,0,20,0,8706,midfielder,1
3172,quique de lucas,7,0,0,7,0,1550,midfielder,1
31720,sebastian larsson,50,0,1,50,1,21084,midfielder,2
3173,boudewijn zenden,15,2,0,17,2,10848,attacker,3
3174,robert wolleaston,0,0,0,0,0,13,midfielder,1
3175,jimmy floyd hasselbaink,42,0,2,42,2,21568,attacker,3
3176,eidur gudjohnsen,7,1,0,8,1,12270,attacker,2
3177,gianfranco zola,6,0,0,6,0,16081,attacker,1
3178,filipe oliveira,0,0,0,0,0,21,attacker,1
3179,carlton cole,31,1,2,32,3,15474,attacker,4
318077,lucas torreira,14,0,1,14,1,3883,midfielder,2
3181,lenny pidgeley,0,0,0,0,0,98,goalkeeper,1
3182,ashley cole,60,1,2,61,3,33119,defender,4
31829,allan nielsen,15,1,0,16,1,5861,midfielder,2
3183,patrick vieira,76,6,2,82,8,25272,midfielder,9
31835,mark noble,80,3,2,83,5,31472,midfielder,6
3184,martin keown,51,5,1,56,6,26559,defender,7
3185,robert pirès,11,0,0,11,0,14191,midfielder,1
3186,francis jeffers,10,0,1,10,1,5730,attacker,2
3187,dennis bergkamp,40,1,0,41,1,22161,attacker,2
3188,sylvain wiltord,1,0,0,1,0,6822,attacker,1
31883,hogan ephraim,0,0,0,0,0,41,midfielder,1
3189,laurén,38,0,0,38,0,15375,defender,1
3190,stuart taylor,1,0,0,1,0,2750,goalkeeper,1
3191,giovanni van bronckhorst,4,1,0,5,1,2243,defender,2
3192,edú gaspar,12,0,0,12,0,3930,midfielder,1
3193,pascal cygan,10,0,0,10,0,4634,defender,1
319301,daniel james,7,0,0,7,0,3019,attacker,1
3194,gilberto silva,9,1,1,10,2,13682,midfielder,3
3195,jermaine pennant,25,0,0,25,0,15499,attacker,1
3196,oleg luzhnyi,11,1,1,12,2,5660,defender,3
319745,dani ceballos,4,0,0,4,0,2818,midfielder,1
3198,sol campbell,32,0,4,32,4,43339,defender,5
3199,rami shaaban,0,0,0,0,0,223,goalkeeper,1
3200,igors stepanovs,1,0,0,1,0,1485,defender,1
3201,stathis tavlaridis,0,0,0,0,0,15,defender,1
320141,caglar söyüncü,7,0,1,7,1,4593,defender,2
3202,kolo touré,30,1,0,31,1,27478,defender,2
320213,rees greenwood,0,0,0,0,0,52,midfielder,1
320411,philip billing,18,0,0,18,0,5483,midfielder,1
3205,david bentley,32,1,0,33,1,14204,midfielder,2
3206,ryan garry,0,0,0,0,0,90,defender,1
3207,thierry henry,30,0,0,30,0,21308,attacker,1
3208,ray parlour,63,3,0,66,3,28315,midfielder,4
3209,jerzy dudek,1,0,0,1,0,11299,goalkeeper,1
3210,stéphane henchoz,44,0,1,44,1,20839,defender,2
3211,abel xavier,6,1,0,7,1,6163,defender,2
321247,emiliano buendía,6,0,1,6,1,2463,attacker,2
32137,jhon viáfara,4,0,0,4,0,923,midfielder,1
3216,milan baros,14,0,1,14,1,7567,attacker,2
3217,vladimir smicer,9,0,0,9,0,6467,midfielder,1
3218,patrik berger,12,0,1,12,1,14915,midfielder,2
3219,chris kirkland,4,0,1,4,1,16678,goalkeeper,2
3220,john arne riise,16,0,0,16,0,25068,defender,1
3221,danny murphy,55,2,0,57,2,30233,midfielder,3
32217,mike pollitt,0,0,0,0,0,3016,goalkeeper,1
3222,nick barmby,33,0,0,33,0,25340,midfielder,1
3223,dwight yorke,22,1,0,23,1,27425,attacker,2
3224,jonathan woodgate,35,0,0,35,0,20484,defender,1
3225,robbie fowler,28,2,0,30,2,27961,attacker,3
3226,nicolas anelka,5,0,1,5,1,28164,attacker,2
3227,danny tiatto,13,2,1,15,3,3794,defender,4
3228,andrew o'brien,21,0,2,21,2,23583,defender,3
3230,paulo wanchope,33,0,1,33,1,12200,attacker,2
3231,eyal berkovic,14,0,0,14,0,10934,midfielder,1
3235,rio ferdinand,35,1,0,36,1,43780,defender,2
3236,darius vassell,20,0,0,20,0,17762,attacker,1
3237,christophe dugarry,8,1,0,9,1,2281,attacker,2
3238,andy cole,38,2,4,40,6,31640,attacker,7
3239,duncan ferguson,36,2,6,38,8,17799,attacker,9
324,stig töfting,2,0,0,2,0,760,midfielder,1
3240,steve marlet,3,0,1,3,1,4332,attacker,2
3241,harry kewell,26,1,0,27,1,22128,attacker,2
324169,martin taylor,0,0,0,0,0,270,goalkeeper,1
3242,mark viduka,17,2,0,19,2,18221,attacker,3
3243,darren moore,10,1,0,11,1,6157,defender,2
324358,ollie watkins,1,0,0,1,0,2520,attacker,1
3246,michael stewart,1,0,0,1,0,367,midfielder,1
3247,ugo ehiogu,44,4,1,48,5,30288,defender,6
3248,paul ince,70,1,1,71,2,27093,midfielder,3
324882,marvelous nakamba,7,0,0,7,0,2276,midfielder,1
3249,mark bosnich,8,1,0,9,1,18336,goalkeeper,2
3250,paul merson,14,0,0,14,0,22555,midfielder,1
325105,tom james,0,0,0,0,0,1,defender,1
32515,collins mbesuma,0,0,0,0,0,51,attacker,1
3252,stiliyan petrov,36,0,0,36,0,15322,midfielder,1
32522,antonio barragán,5,0,0,5,0,2196,defender,1
3253,trevor sinclair,44,2,0,46,2,30099,attacker,3
3259,damien duff,28,0,0,28,0,28628,midfielder,1
3260,brian kerr,0,0,0,0,0,310,midfielder,1
3261,milenko acimovic,1,0,0,1,0,494,midfielder,1
32617,micah richards,23,0,0,23,0,16245,defender,1
3262,clarence acuña,8,0,0,8,0,3098,midfielder,1
3263,brian jensen,3,0,0,3,0,3345,goalkeeper,1
3265,niclas alexandersson,6,0,0,6,0,10155,midfielder,1
3266,jérémie aliadière,4,1,0,5,1,5355,attacker,2
32660,stefan maierhofer,0,1,0,1,1,179,attacker,2
3267,marcus allbäck,3,0,0,3,0,1724,attacker,1
3268,gudni bergsson,20,0,2,20,2,11524,defender,3
3270,joseph yobo,8,0,1,8,1,18944,defender,2
3271,luke young,62,0,0,62,0,31713,defender,1
3272,david unsworth,60,3,1,63,4,29477,defender,5
3273,matthew upson,24,0,1,24,1,23844,defender,2
3274,iván campo,43,2,0,45,2,13280,midfielder,3
3276,shola ameobi,21,1,1,22,2,14846,attacker,3
3277,darren anderton,31,1,0,32,1,24927,midfielder,2
3278,juan pablo ángel,13,0,0,13,0,11908,attacker,1
328,anthony yeboah,2,0,0,2,0,3889,attacker,1
3280,julio arca,27,0,0,27,0,11217,midfielder,1
3281,chris armstrong,24,1,1,25,2,17347,attacker,3
3282,pegguy arphexad,0,0,0,0,0,1822,goalkeeper,1
3283,phil babb,27,0,1,27,1,19717,defender,2
3284,eirik bakke,33,1,0,34,1,10139,midfielder,2
3285,bosko balaban,0,0,0,0,0,130,attacker,1
3286,igor balis,0,0,0,0,0,2323,defender,1
3287,steve banks,0,0,0,0,0,90,goalkeeper,1
328784,robin koch,0,0,0,0,0,909,defender,1
3288,anthony barness,4,0,0,4,0,6346,defender,1
32887,jóhann gudmundsson,1,0,0,1,0,248,attacker,1
3289,fabien barthez,3,0,0,3,0,8076,goalkeeper,1
3290,graham barrett,0,0,0,0,0,4,attacker,1
3291,gareth barry,117,4,2,121,6,54435,midfielder,7
3292,joey barton,76,1,5,77,6,22461,midfielder,7
3293,chris bart-williams,15,0,0,15,0,15534,midfielder,1
3294,christian bassedas,5,0,0,5,0,1589,midfielder,1
3295,david batty,62,3,2,65,5,22220,midfielder,6
32950,amaury bischoff,0,0,0,0,0,26,midfielder,1
3296,paul konchesky,50,1,5,51,6,26094,defender,7
3297,craig bellamy,46,2,0,48,2,21742,attacker,3
3298,francis benali,38,1,4,39,5,19444,defender,6
329813,joão virgínia,0,0,0,0,0,47,goalkeeper,1
3299,ian bennett,0,0,0,0,0,1541,goalkeeper,1
3300,ali benarbia,3,1,0,4,1,2056,midfielder,2
3301,olivier bernard,17,0,0,17,0,8636,defender,1
3302,mikkel bischoff,0,0,0,0,0,61,defender,1
33027,tim krul,9,0,0,9,0,17302,goalkeeper,1
3303,sean thornton,0,0,0,0,0,945,midfielder,1
3304,ben thatcher,41,2,2,43,4,17317,defender,5
33046,cabral,0,0,0,0,0,90,midfielder,1
3305,ronnie wallwork,13,0,0,13,0,7277,midfielder,1
3306,jonathan walters,26,0,1,26,1,16743,attacker,2
33065,dean hammond,3,0,0,3,0,782,midfielder,1
3307,paul warhurst,19,0,1,19,1,9898,defender,2
33073,alexis nicholas,0,0,0,0,0,91,midfielder,1
3308,stephen warnock,39,0,0,39,0,17353,defender,1
3309,steve watson,31,0,1,31,1,27145,defender,2
3310,nicky weaver,1,0,0,1,0,4942,goalkeeper,1
33118,benny feilhaber,1,0,0,1,0,292,midfielder,1
3312,david weir,26,2,2,28,4,20018,defender,5
3313,john welsh,1,0,0,1,0,183,midfielder,1
3315,noel whelan,36,2,0,38,2,16932,attacker,3
3316,laurent robert,16,3,0,19,3,10925,attacker,4
3317,jeff whitley,6,0,0,6,0,2477,midfielder,1
331726,tammy abraham,2,0,0,2,0,5007,attacker,1
3318,mike whitlow,20,1,0,21,1,8692,defender,2
3319,gerard wiekens,4,0,0,4,0,2960,defender,1
33195,jan mucha,0,0,0,0,0,180,goalkeeper,1
3320,jason wilcox,27,3,2,30,5,20567,attacker,6
3321,luke wilkshire,1,1,0,2,1,1110,defender,2
3323,paul williams,47,2,2,49,4,18491,defender,5
332341,todd cantwell,6,0,0,6,0,2501,midfielder,1
332342,callum slattery,0,0,0,0,0,110,midfielder,1
3324,darren williams,18,0,0,18,0,7751,defender,1
33249,owen garvan,0,0,0,0,0,93,midfielder,1
3326,calum willock,0,0,0,0,0,59,attacker,1
3327,mark wilson,2,0,0,2,0,763,midfielder,1
3328,dean windass,21,0,0,21,0,6701,attacker,1
3329,pierre womé,5,0,1,5,1,1037,defender,2
3330,curtis woodhouse,0,0,0,0,0,43,midfielder,1
333014,sander berge,4,0,0,4,0,1963,midfielder,1
3331,alan wright,19,0,0,19,0,26066,defender,1
3332,wayne rooney,100,1,2,101,3,38020,attacker,4
333241,joelinton,9,0,0,9,0,4235,attacker,1
3333,james milner,66,2,1,68,3,37090,midfielder,4
3334,graham stuart,30,0,1,30,1,23122,midfielder,2
3335,bobby petta,0,0,0,0,0,318,midfielder,1
3336,hayden foxe,6,0,0,6,0,1476,defender,1
33478,cheik tioté,52,0,1,52,1,10999,midfielder,2
33481,gervinho,1,0,1,1,1,2700,attacker,2
33484,leon barnett,4,0,1,4,1,2702,defender,2
33487,chris coyne,0,0,0,0,0,7,defender,1
33489,carlos edwards,0,0,0,0,0,1628,defender,1
33491,kevin foley,4,0,0,4,0,5777,defender,1
33493,steve howard,3,0,0,3,0,1392,attacker,1
33494,paul hughes,2,0,0,2,0,1119,midfielder,1
33500,steve robinson,0,0,0,0,0,96,midfielder,1
33507,lukas jutkiewicz,1,0,0,1,0,987,attacker,1
335245,marc navarro,0,0,0,0,0,84,defender,1
3353,shaun goater,1,0,0,1,0,3065,attacker,1
3354,jonathan blondel,1,0,0,1,0,37,midfielder,1
33544,antonio valencia,53,2,1,55,3,25521,defender,4
3356,sylvain distin,38,1,0,39,1,40604,defender,2
3357,mark schwarzer,9,0,1,9,1,46184,goalkeeper,2
335721,ben white,2,0,0,2,0,2476,defender,1
3358,george boateng,85,3,2,88,5,31758,midfielder,6
3359,sylvinho,8,0,0,8,0,4674,defender,1
3360,ledley king,8,0,0,8,0,23111,defender,1
3361,gustavo poyet,22,0,2,22,2,12996,midfielder,3
3362,paul telfer,41,0,0,41,0,25942,defender,1
3363,hakan sükür,1,0,0,1,0,615,attacker,1
33639,kevin mirallas,15,1,1,16,2,8812,attacker,3
3364,steve stone,29,2,0,31,2,20740,midfielder,3
3365,kléberson,2,0,0,2,0,1205,midfielder,1
33706,nani,8,0,2,8,2,9710,attacker,3
33713,theo walcott,10,0,0,10,0,21492,attacker,1
337284,ovie ejaria,0,0,0,0,0,6,midfielder,1
337321,nathan holland,0,0,0,0,0,31,attacker,1
3374,njitap geremi,9,0,1,9,1,10319,midfielder,2
337800,gedson fernandes,0,0,0,0,0,61,midfielder,1
33781,vito mannone,3,0,0,3,0,7337,goalkeeper,1
33783,armand traoré,8,1,0,9,1,6758,defender,2
33785,ryan taylor,22,0,1,22,1,7589,defender,2
338070,konstantinos tsimikas,0,0,0,0,0,5,defender,1
33820,kamil zayatte,10,0,0,10,0,4610,defender,1
33822,jimmy kébé,1,0,0,1,0,1670,attacker,1
33829,josé fonte,25,0,1,25,1,15618,defender,2
338424,mikel merino,4,0,0,4,0,1343,midfielder,1
33866,steven defour,7,0,0,7,0,3539,midfielder,1
33873,asmir begovic,12,0,0,12,0,22364,goalkeeper,1
3389,benny carbone,24,2,0,26,2,14330,attacker,3
33895,jack hobbs,0,0,0,0,0,129,defender,1
3392,teddy sheringham,42,0,1,42,1,31963,attacker,2
33926,christian nadé,2,0,0,2,0,912,attacker,1
3393,mikaël silvestre,17,0,1,17,1,21859,defender,2
3394,ole gunnar solskjaer,14,0,1,14,1,13940,attacker,2
33951,sébastien bassong,14,0,3,14,3,14542,defender,4
33952,papiss demba cissé,9,0,0,9,0,7716,attacker,1
3396,roy keane,71,2,5,73,7,30788,midfielder,8
33963,david nugent,4,0,0,4,0,5326,attacker,1
3397,paul scholes,95,2,2,97,4,36115,midfielder,5
3403,gary neville,53,1,1,54,2,33361,defender,3
340322,nathan tella,2,0,0,2,0,445,attacker,1
340324,eddie nketiah,0,0,1,0,1,1031,attacker,2
340325,reiss nelson,1,0,0,1,0,841,attacker,1
340329,joe willock,3,0,0,3,0,1811,midfielder,1
340394,abdelhamid sabiri,1,0,0,1,0,267,midfielder,1
3404,phil neville,77,2,1,79,3,39951,defender,4
3405,wes brown,40,1,4,41,5,24633,defender,6
3406,ryan giggs,38,0,0,38,0,46435,midfielder,1
34065,nathan ashton,0,0,0,0,0,90,defender,1
3407,ruud van nistelrooy,16,0,0,16,0,12175,attacker,1
3408,diego forlán,4,0,0,4,0,2475,attacker,1
340918,caoimhin kelleher,0,0,0,0,0,180,goalkeeper,1
340950,diogo jota,16,0,0,16,0,5368,attacker,1
3410,hernán crespo,2,0,0,2,0,2817,attacker,1
341051,kyle walker-peters,6,0,0,6,0,3377,defender,1
34130,tom heaton,5,0,0,5,0,10381,goalkeeper,1
341317,oliver burke,2,0,0,2,0,1390,attacker,1
341429,davinson sánchez,10,0,1,10,1,8211,defender,2
341501,hamza choudhury,4,1,0,5,1,2164,midfielder,2
34156,jô,0,0,0,0,0,2372,attacker,1
341647,cengiz ünder,0,0,0,0,0,274,attacker,1
342,gábor király,3,0,0,3,0,3330,goalkeeper,1
3420,karel poborsky,2,0,0,2,0,1649,midfielder,1
342046,axel tuanzebe,2,0,0,2,0,621,defender,1
342048,grady diangana,0,0,0,0,0,1695,attacker,1
3422,luís boa morte,62,4,2,66,6,19373,midfielder,7
3424,jamie redknapp,41,1,0,42,1,23331,midfielder,2
3425,giorgi kinkladze,10,0,0,10,0,7070,midfielder,1
3427,sander westerveld,1,0,1,1,1,7455,goalkeeper,2
343,konstantinos konstantinidis,1,1,0,2,1,180,defender,2
343052,nicolas pépé,5,0,1,5,1,3065,attacker,2
34322,sokratis papastathopoulos,18,0,0,18,0,3896,defender,1
3433,tomas antonelius,1,0,0,1,0,634,defender,1
34337,carl dickinson,0,0,0,0,0,265,defender,1
34340,martin paterson,2,0,0,2,0,1435,attacker,1
343475,ben godfrey,7,0,1,7,1,4505,defender,2
34349,richard stearman,18,1,0,19,1,6025,defender,2
3438,magnus hedman,2,0,0,2,0,9000,goalkeeper,1
34393,vedran corluka,10,0,0,10,0,10061,defender,1
34400,vladimir stojkovic,0,0,0,0,0,360,goalkeeper,1
344015,ben woodburn,0,0,0,0,0,88,midfielder,1
34409,joe ledley,3,0,0,3,0,5961,midfielder,1
34427,jan kozak,0,0,0,0,0,348,midfielder,1
3445,andrés d'alessandro,0,0,0,0,0,1077,midfielder,1
3447,ragnvald soma,0,0,0,0,0,404,defender,1
344830,tahith chong,0,0,0,0,0,70,attacker,1
34494,kepa blanco,0,0,0,0,0,170,attacker,1
34515,andy welsh,0,0,1,0,1,981,midfielder,2
34534,marcel gecov,0,0,0,0,0,5,midfielder,1
3454,björn runström,0,0,0,0,0,7,attacker,1
345468,andi zeqiri,0,0,0,0,0,116,attacker,1
3455,zlatan ibrahimovic,7,0,0,7,0,2539,attacker,1
34557,nicklas bendtner,8,1,0,9,1,6815,attacker,2
34559,matthew connolly,2,0,0,2,0,759,defender,1
34561,johan djourou,8,1,0,9,1,7551,defender,2
34562,kerrea gilbert,0,0,0,0,0,100,defender,1
34564,xisco,0,0,0,0,0,303,attacker,1
3458,lomana lualua,8,0,1,8,1,7598,attacker,2
3459,gary speed,68,0,1,68,1,46224,midfielder,2
3460,nolberto solano,31,0,4,31,4,22590,midfielder,5
346018,jamal lewis,8,0,0,8,0,4133,defender,1
34608,chris holland,0,0,0,0,0,168,midfielder,1
3461,jermaine jenas,35,0,1,35,1,20985,midfielder,2
34611,steve melton,0,0,0,0,0,90,midfielder,1
34614,danny thomas,0,0,0,0,0,64,defender,1
3462,steven caldwell,14,0,2,14,2,7092,defender,3
34620,neale fenn,0,0,0,0,0,166,attacker,1
34629,roy o'donovan,2,0,0,2,0,451,attacker,1
3463,michael chopra,8,0,0,8,0,2943,attacker,1
3464,deon burton,14,0,1,14,1,6978,attacker,2
346478,japhet tanganga,1,0,0,1,0,751,defender,1
346482,dan n'lundulu,0,0,0,0,0,98,attacker,1
346483,mason mount,5,0,0,5,0,5107,midfielder,1
3465,peter schmeichel,5,0,0,5,0,27591,goalkeeper,1
34652,jaroslaw fojut,0,0,0,0,0,4,defender,1
3466,kevin stuhr-ellegaard,0,0,0,0,0,295,goalkeeper,1
3467,shaun wright-phillips,16,1,0,17,1,20758,attacker,2
346707,sean longstaff,6,0,1,6,1,2897,midfielder,2
34672,joey o'brien,17,0,0,17,0,8207,defender,1
346779,che adams,1,0,0,1,0,3277,attacker,1
3468,kevin campbell,15,0,0,15,0,24615,attacker,1
3469,brian mcbride,4,0,0,4,0,9747,attacker,1
34691,stephen ward,16,1,0,17,1,13939,defender,2
3470,sami hyypiä,16,0,1,16,1,27449,defender,2
3472,alan stubbs,19,0,1,19,1,17536,defender,2
3473,thomas sörensen,5,0,0,5,0,32011,goalkeeper,1
3474,jovan kirovski,1,0,0,1,0,596,attacker,1
3475,claudio reyna,8,1,0,9,1,8143,midfielder,2
34759,runar normann,0,0,0,0,0,170,midfielder,1
3476,brad friedel,2,0,1,2,1,40428,goalkeeper,2
3477,lee clark,15,0,0,15,0,12417,attacker,1
3478,steffen iversen,12,0,0,12,0,11147,attacker,1
347895,cole kpekawa,0,0,0,0,0,5,defender,1
3480,hugo viana,6,0,0,6,0,1609,midfielder,1
3481,jim magilton,11,0,0,11,0,16808,midfielder,1
3483,alan mahon,1,0,0,1,0,1429,midfielder,1
34838,stephen ireland,22,0,1,22,1,15227,midfielder,2
34839,franck songo'o,0,0,0,0,0,57,attacker,1
3484,eddie lewis,3,0,0,3,0,1999,midfielder,1
3485,alan thompson,28,0,1,28,1,8108,midfielder,2
34851,jemal johnson,0,0,0,0,0,99,attacker,1
3486,cobi jones,0,0,0,0,0,1474,attacker,1
348623,mason holgate,17,0,0,17,0,6598,defender,1
3487,neil ruddock,42,0,2,42,2,16585,defender,3
34870,roberto soldado,8,0,0,8,0,2727,attacker,1
348795,giovani lo celso,10,0,0,10,0,1988,midfielder,1
3488,mark kennedy,2,0,0,2,0,5715,defender,1
348863,juninho bacuna,4,0,0,4,0,1414,midfielder,1
3490,robbie blake,2,0,0,2,0,5037,attacker,1
3493,martin johansen,0,0,0,0,0,37,attacker,1
34944,konstantinos mitroglou,0,0,0,0,0,151,attacker,1
349701,antonee robinson,4,0,1,4,1,1801,defender,2
3499,shabani nonda,1,0,0,1,0,1554,attacker,1
3503,martin laursen,5,0,0,5,0,7254,defender,1
35035,roland lamah,1,0,0,1,0,607,attacker,1
3504,alpay özalan,16,0,0,16,0,4936,defender,1
3505,juninho paulista,11,0,0,11,0,9945,midfielder,1
35099,steven fletcher,11,0,0,11,0,12985,attacker,1
351,bryan roy,9,0,0,9,0,6126,attacker,1
3510,dario marcolin,4,0,0,4,0,565,midfielder,1
3511,giuseppe mazzarelli,0,0,0,0,0,39,defender,1
3513,marc overmars,3,0,0,3,0,7656,attacker,1
3514,henrik larsson,1,0,0,1,0,459,attacker,1
3516,edwin van der sar,10,0,0,10,0,27876,goalkeeper,1
351749,kalvin phillips,7,0,0,7,0,1843,midfielder,1
351755,darnell furlong,5,0,0,5,0,2344,defender,1
35185,won-hee cho,0,0,0,0,0,170,midfielder,1
35193,kevin doyle,10,0,0,10,0,12950,attacker,1
3520,pierre van hooijdonk,9,0,1,9,1,2431,attacker,2
35216,weifeng li,1,0,0,1,0,90,defender,1
3522,andriy shevchenko,1,0,0,1,0,2551,attacker,1
35235,john paintsil,23,0,0,23,0,7549,defender,1
35249,stefano okaka,9,0,0,9,0,1865,attacker,1
35251,marko marin,2,0,0,2,0,142,midfielder,1
3527,massimo taibi,0,0,0,0,0,360,goalkeeper,1
3534,roy carroll,4,0,0,4,0,8311,goalkeeper,1
3535,ricardo,0,0,0,0,0,45,goalkeeper,1
35357,iván guerrero,0,0,0,0,0,227,defender,1
3538,david may,19,0,0,19,0,12873,defender,1
3540,john o'shea,34,0,1,34,1,33093,defender,2
3541,quinton fortune,7,0,0,7,0,5208,midfielder,1
35413,lewis grabban,2,0,0,2,0,874,attacker,1
35416,david mcgoldrick,7,0,0,7,0,3449,attacker,1
3543,nicky butt,75,2,4,77,6,29908,midfielder,7
354352,frédéric guilbert,7,0,0,7,0,2041,defender,1
354361,andré zambo anguissa,6,1,0,7,1,3608,midfielder,2
3545,lee roche,0,0,0,0,0,21,defender,1
3546,danny pugh,1,0,0,1,0,1739,defender,1
3547,darren fletcher,22,3,0,25,3,25735,midfielder,4
3548,kieran richardson,59,1,1,60,2,18698,defender,3
3551,danny webber,1,0,0,1,0,1619,attacker,1
35518,david silva,32,0,0,32,0,23982,midfielder,1
35548,fernando amorebieta,4,1,0,5,1,1845,defender,2
3556,john halls,0,0,0,0,0,7,midfielder,1
35564,fernando llorente,5,0,0,5,0,3357,attacker,1
3557,jaap stam,11,0,0,11,0,6720,defender,1
35571,josé enrique,10,0,0,10,0,12766,defender,1
35586,fabrice muamba,30,0,0,30,0,12904,midfielder,1
355861,arnaut danjuma,0,0,0,0,0,625,attacker,1
35587,anthony stokes,0,0,0,0,0,783,attacker,1
35592,kristofer haestad,1,0,0,1,0,72,midfielder,1
3560,jerome thomas,14,0,0,14,0,9962,attacker,1
3561,john karelse,0,0,0,0,0,270,goalkeeper,1
3562,steve harper,1,0,0,1,0,11526,goalkeeper,1
3563,tony caig,0,0,0,0,0,44,goalkeeper,1
35631,royston drenthe,5,0,0,5,0,1038,midfielder,1
3565,jamie mcclen,2,0,0,2,0,610,midfielder,1
3566,thomas myhre,3,0,0,3,0,8294,goalkeeper,1
35664,mesut özil,13,0,0,13,0,15258,midfielder,1
3567,jürgen macho,0,0,0,0,0,1905,goalkeeper,1
3568,junichi inamoto,8,0,0,8,0,3782,midfielder,1
3569,steed malbranque,31,0,0,31,0,25576,midfielder,1
3570,john carew,13,0,0,13,0,8537,attacker,1
3571,alen boksic,7,0,0,7,0,5081,attacker,1
357147,diogo dalot,3,0,0,3,0,1079,defender,1
357158,rúben vinagre,2,0,0,2,0,1518,defender,1
3572,olivier dacourt,31,1,0,32,1,7007,midfielder,2
3574,valérien ismaël,3,1,0,4,1,1077,defender,2
357565,rodri,11,0,0,11,0,4659,midfielder,1
3576,jordão,0,0,0,0,0,27,midfielder,1
357658,mark travers,0,0,0,0,0,270,goalkeeper,1
357662,declan rice,13,0,0,13,0,10456,midfielder,1
3577,robbie elliott,21,0,0,21,0,10324,defender,1
35773,carlos vela,1,0,0,1,0,1024,attacker,1
3578,ronny johnsen,14,0,0,14,0,11675,defender,1
357885,pablo fornals,6,0,0,6,0,3985,midfielder,1
3579,andy griffin,31,1,0,32,1,11753,defender,2
357967,lasse sörensen,0,0,0,0,0,76,midfielder,1
3580,aaron hughes,11,0,0,11,0,38820,defender,1
3581,nikolaos dabizas,27,2,3,29,5,12216,defender,6
3582,iain turner,0,0,1,0,1,225,goalkeeper,2
3583,steve simonsen,2,0,0,2,0,3282,goalkeeper,1
3584,paul gerrard,6,0,0,6,0,11751,goalkeeper,1
3585,tomasz radzinski,9,0,0,9,0,13526,attacker,1
35852,victor obinna,3,0,0,3,0,1575,attacker,1
35855,cameron jerome,19,0,0,19,0,12844,attacker,1
3586,tobias linderoth,6,0,0,6,0,2627,midfielder,1
3588,alessandro pistone,21,0,1,21,1,11953,defender,2
3589,gary naysmith,11,2,1,13,3,10174,defender,4
3590,tie li,4,1,0,5,1,2532,midfielder,2
3591,rodrigo beckham,0,0,0,0,0,52,midfielder,1
3595,patrice luzi,0,0,0,0,0,13,goalkeeper,1
3596,vegard heggem,2,0,0,2,0,3398,defender,1
3597,jamie carragher,69,0,2,69,2,43322,defender,3
3598,djimi traoré,9,1,0,10,1,8173,defender,2
3599,jon otsemobor,1,0,0,1,0,367,defender,1
3600,salif diao,25,0,0,25,0,5548,midfielder,1
3601,igor biscan,5,1,0,6,1,4261,defender,2
3602,bruno cheyrou,0,0,0,0,0,1459,midfielder,1
3604,el-hadji diouf,54,2,1,56,3,18004,attacker,4
3605,neil mellor,1,0,0,1,0,824,attacker,1
3608,kasey keller,8,0,0,8,0,18016,goalkeeper,1
